"","unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"44",58238360,2023-07-18 17:38:00,2023-07-19 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11238,"320 LAFAYETTE AVENUE","LAFAYETTE AVENUE","GRAND AVE","CLASSON AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2023-07-19 00:00:00,"02 BROOKLYN",3019480001,"BROOKLYN",994583,190139,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.688558372608,-73.9627409247034,"POINT (-73.96274092470335 40.68855837260795)",NA,NA,NA,NA
"45",58241114,2023-07-18 15:32:00,2023-07-19 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11372,"","","","","83 STREET","ROOSEVELT AVENUE","INTERSECTION","QUEENS",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and referred it to the Department of Health and Mental Hygiene for further action.",2023-07-19 00:00:00,"03 QUEENS",NA,"QUEENS",1016669,211718,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.747734147734,-73.8829986241182,"POINT (-73.8829986241182 40.74773414773396)",NA,NA,NA,NA
"46",58234337,2023-07-18 14:44:00,2023-07-20 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11238,"320 LAFAYETTE AVENUE","LAFAYETTE AVENUE","GRAND AVE","CLASSON AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-07-20 00:00:00,"02 BROOKLYN",3019480001,"BROOKLYN",994583,190139,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.688558372608,-73.9627409247034,"POINT (-73.96274092470335 40.68855837260795)",NA,NA,NA,NA
"47",58204651,2023-07-15 11:05:00,2023-07-18 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11355,"149-52 41 AVENUE","41 AVENUE","149 PL","150 ST","","","ADDRESS","FLUSHING",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-07-18 00:00:00,"07 QUEENS",4050560025,"QUEENS",1035645,217108,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7624383658712,-73.8144725018008,"POINT (-73.81447250180078 40.76243836587116)",NA,NA,NA,NA
"48",58180598,2023-07-12 19:50:00,2023-07-13 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11693,"18-11 CROSSBAY BOULEVARD","CROSSBAY BOULEVARD","W 18 RD","W 19 RD","","","ADDRESS","FAR ROCKAWAY",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-07-13 00:00:00,"14 QUEENS",4153230057,"QUEENS",1034094,157960,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6000998217749,-73.820508842299,"POINT (-73.82050884229895 40.600099821774855)",NA,NA,NA,NA
"49",58170776,2023-07-11 20:56:00,2023-07-12 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10473,"873 NOBLE AVENUE","NOBLE AVENUE","CLASON POINT LN","STORY AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and referred it to the Department of Health and Mental Hygiene for further action.",2023-07-12 00:00:00,"09 BRONX",2036330001,"BRONX",1020762,238955,"ONLINE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8224764073121,-73.868078817632,"POINT (-73.86807881763197 40.822476407312124)",NA,NA,NA,NA
"50",58154969,2023-07-10 20:53:00,2023-07-11 07:41:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10452,"1404 JESUP AVENUE","JESUP AVENUE","EDWARD L GRANT HWY","JESUP PL","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2023-07-11 07:41:00,"04 BRONX",2028720058,"BRONX",1006173,245756,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8411914466786,-73.920767939392,"POINT (-73.92076793939202 40.84119144667855)",NA,NA,NA,NA
"51",58129514,2023-07-07 17:32:00,2023-07-10 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10065,"","","","","EAST 70 STREET","YORK AVENUE","INTERSECTION","MANHATTAN",NA,"N/A","Closed",NA,"",2023-07-10 00:00:00,"08 MANHATTAN",NA,"MANHATTAN",996798,218189,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7655459131972,-73.9547017018745,"POINT (-73.95470170187454 40.765545913197165)",NA,NA,NA,NA
"52",58132271,2023-07-07 16:09:00,2023-07-10 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10306,"2224 HYLAN BOULEVARD","HYLAN BOULEVARD","LINCOLN AVE","GREELEY AVE","","","ADDRESS","STATEN ISLAND",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no problem.",2023-07-10 00:00:00,"02 STATEN ISLAND",5036970014,"STATEN ISLAND",955370,149226,"PHONE","Unspecified","STATEN ISLAND",NA,NA,NA,NA,NA,NA,NA,40.5762198624557,-74.1039613377396,"POINT (-74.10396133773962 40.57621986245569)",NA,NA,NA,NA
"53",58121401,2023-07-06 19:44:00,2023-07-07 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11368,"","","","","42 AVENUE","111 STREET","INTERSECTION","QUEENS",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2023-07-07 00:00:00,"04 QUEENS",NA,"QUEENS",1024387,212638,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7502276495672,-73.8551386303036,"POINT (-73.85513863030356 40.75022764956716)",NA,NA,NA,NA
"54",58121296,2023-07-06 19:32:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10468,"2691 RESERVOIR AVENUE","RESERVOIR AVENUE","AQUEDUCT AVE W","BEND","","","ADDRESS","BRONX",NA,"N/A","Open",NA,"",NA,"08 BRONX",2032480001,"BRONX",1011958,255635,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8682900816207,-73.8998195160541,"POINT (-73.89981951605412 40.868290081620714)",NA,NA,NA,NA
"55",58115532,2023-07-05 14:02:00,2023-08-22 08:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11218,"3820 FORT HAMILTON PARKWAY","FORT HAMILTON PARKWAY","38 ST","39 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2023-08-22 08:00:00,"12 BROOKLYN",3052880050,"BROOKLYN",987027,173725,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6435111872393,-73.9899933615262,"POINT (-73.9899933615262 40.64351118723933)",NA,NA,NA,NA
"56",58120530,2023-07-05 08:32:00,2023-06-28 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10011,"363 WEST   23 STREET","WEST   23 STREET","8 AVE","9 AVE","","","ADDRESS","NEW YORK",NA,"N/A","Pending",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2023-06-28 00:00:00,"04 MANHATTAN",1007470001,"MANHATTAN",984204,211069,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7460122310811,-74.0001660113694,"POINT (-74.00016601136937 40.74601223108109)",NA,NA,NA,NA
"57",58090409,2023-07-04 15:32:00,2023-07-06 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11237,"","","","","KNICKERBOCKER AVENUE","WOODBINE STREET","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2023-07-06 00:00:00,"04 BROOKLYN",NA,"BROOKLYN",1008275,192849,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6959701172665,-73.9133602134368,"POINT (-73.91336021343682 40.69597011726648)",NA,NA,NA,NA
"58",58083615,2023-07-03 12:44:00,2023-07-06 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11208,"18 HIGHLAND PLACE","HIGHLAND PLACE","ETNA ST","RIDGEWOOD AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-07-06 00:00:00,"05 BROOKLYN",3039120037,"BROOKLYN",1016975,188746,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.684680442561,-73.8820059360337,"POINT (-73.88200593603372 40.684680442561)",NA,NA,NA,NA
"59",58087190,2023-07-03 10:41:00,2023-07-06 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11385,"78-10 74 STREET","74 STREET","78 AVE","MYRTLE AVE","","","ADDRESS","RIDGEWOOD",NA,"N/A","Closed",NA,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-07-06 00:00:00,"05 QUEENS",4038230053,"QUEENS",1018883,195773,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7039606498729,-73.8750902844197,"POINT (-73.87509028441974 40.70396064987286)",NA,NA,NA,NA
"60",58080901,2023-07-03 09:35:00,2023-07-10 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10461,"20 WESTCHESTER SQUARE","WESTCHESTER SQUARE","BENSON ST","E TREMONT AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-07-10 00:00:00,"10 BRONX",2039840001,"BRONX",1027603,245587,"ONLINE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8406483867695,-73.8433188502176,"POINT (-73.8433188502176 40.84064838676953)",NA,NA,NA,NA
"61",58053581,2023-06-30 16:32:00,2023-07-05 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11212,"1500 PITKIN AVENUE","PITKIN AVENUE","LEGION ST","SARATOGA AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-07-05 00:00:00,"16 BROOKLYN",3035140033,"BROOKLYN",1006965,182870,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.668583504727,-73.9181180166195,"POINT (-73.91811801661952 40.668583504726975)",NA,NA,NA,NA
"62",58054878,2023-06-30 10:50:00,2023-06-30 10:50:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11368,"","","","","42 AVENUE","111 STREET","INTERSECTION","QUEENS",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2023-06-30 00:00:00,"04 QUEENS",NA,"QUEENS",1024387,212638,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7502276495672,-73.8551386303036,"POINT (-73.85513863030356 40.75022764956716)",NA,NA,NA,NA
"63",58029873,2023-06-27 14:11:00,2023-06-30 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11372,"83-05 ROOSEVELT AVENUE","ROOSEVELT AVENUE","83 ST","BAXTER AVE","","","ADDRESS","JACKSON HEIGHTS",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2023-06-30 00:00:00,"03 QUEENS",4014717501,"QUEENS",1016714,211727,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7477586853604,-73.8828361741946,"POINT (-73.8828361741946 40.74775868536041)",NA,NA,NA,NA
"64",58027183,2023-06-27 09:08:00,2023-06-28 13:53:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10011,"363 WEST   23 STREET","WEST   23 STREET","8 AVE","9 AVE","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2023-06-28 13:53:00,"04 MANHATTAN",1007470001,"MANHATTAN",984204,211069,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7460122310811,-74.0001660113694,"POINT (-74.00016601136937 40.74601223108109)",NA,NA,NA,NA
"65",58017171,2023-06-26 14:11:00,2023-06-26 14:11:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11233,"1891 FULTON STREET","FULTON STREET","MAC DOUGAL ST","HOWARD AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2023-06-26 00:00:00,"03 BROOKLYN",3015300019,"BROOKLYN",1006206,186604,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6788344063198,-73.9208418598652,"POINT (-73.92084185986518 40.67883440631984)",NA,NA,NA,NA
"66",57995889,2023-06-24 17:17:00,2023-06-27 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11233,"","","","","FULTON STREET","RALPH AVENUE","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-06-27 00:00:00,"03 BROOKLYN",NA,"BROOKLYN",1005983,186617,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6788706386697,-73.9216458011711,"POINT (-73.92164580117114 40.678870638669714)",NA,NA,NA,NA
"67",57984779,2023-06-23 15:35:00,2023-06-29 09:13:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11427,"224-26 MANOR ROAD","MANOR ROAD","BEND","BEND","","","ADDRESS","QUEENS VILLAGE",NA,"N/A","Closed",NA,"The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.",2023-06-29 09:13:00,"13 QUEENS",4079290002,"QUEENS",1055474,206488,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7331517543041,-73.7430058981083,"POINT (-73.74300589810828 40.7331517543041)",NA,NA,NA,NA
"68",57984048,2023-06-23 12:53:00,2023-06-29 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10462,"704 MORRIS PARK AVENUE","MORRIS PARK AVENUE","WHITE PLAINS RD","HUNT AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-06-29 00:00:00,"11 BRONX",2040330003,"BRONX",1021364,247260,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8452687023322,-73.8658577893363,"POINT (-73.86585778933633 40.845268702332156)",NA,NA,NA,NA
"69",57986622,2023-06-23 09:26:00,2023-06-23 09:26:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11421,"80-10 JAMAICA AVENUE","JAMAICA AVENUE","80 ST","FOREST PKWY","","","ADDRESS","WOODHAVEN",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2023-06-23 00:00:00,"09 QUEENS",4089190001,"QUEENS",1022589,191492,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6921950359553,-73.861748364403,"POINT (-73.86174836440303 40.69219503595526)",NA,NA,NA,NA
"70",57980960,2023-06-23 09:11:00,2023-06-23 09:11:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11368,"111-00 42 AVENUE","42 AVENUE","111 ST","114 ST","","","ADDRESS","CORONA",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2023-06-23 00:00:00,"04 QUEENS",NA,"QUEENS",1024522,212688,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7503642729549,-73.8546510934326,"POINT (-73.85465109343262 40.75036427295489)",NA,NA,NA,NA
"71",57975804,2023-06-22 09:44:00,2023-06-23 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11368,"33-36 108 STREET","108 STREET","NORTHERN BLVD","34 AVE","","","ADDRESS","CORONA",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2023-06-23 00:00:00,"03 QUEENS",4017220023,"QUEENS",1022787,215181,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7572146480859,-73.8608987223908,"POINT (-73.8608987223908 40.75721464808593)",NA,NA,NA,NA
"72",57980803,2023-06-22 03:35:00,2023-06-28 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10036,"","","","","WEST 45 STREET","10 AVENUE","INTERSECTION","MANHATTAN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-06-28 00:00:00,"04 MANHATTAN",NA,"MANHATTAN",985893,216732,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7615555761266,-73.9940691232264,"POINT (-73.99406912322635 40.761555576126604)",NA,NA,NA,NA
"73",57952889,2023-06-20 14:35:00,2023-06-23 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11362,"252-20 NORTHERN BOULEVARD","NORTHERN BOULEVARD","BROWVALE LN","LITTLE NECK PKWY","","","ADDRESS","LITTLE NECK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-06-23 00:00:00,"11 QUEENS",4082290006,"QUEENS",1057361,219909,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7699734403848,-73.7360512500208,"POINT (-73.73605125002076 40.7699734403848)",NA,NA,NA,NA
"74",57947229,2023-06-19 10:02:00,2023-06-20 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10472,"1854 WESTCHESTER AVENUE","WESTCHESTER AVENUE","THIERIOT AVE","LELAND AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-06-20 00:00:00,"09 BRONX",2037660048,"BRONX",1021903,242643,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8325941126176,-73.8639355894383,"POINT (-73.86393558943828 40.832594112617635)",NA,NA,NA,NA
"75",57916077,2023-06-16 08:44:00,2023-06-22 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11106,"","","","","BROADWAY","31 STREET","INTERSECTION","QUEENS",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2023-06-22 00:00:00,"01 QUEENS",NA,"QUEENS",1004921,216892,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7619707225796,-73.9253816599742,"POINT (-73.92538165997419 40.76197072257963)",NA,NA,NA,NA
"76",57912435,2023-06-15 16:56:00,2023-06-21 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11385,"","","","","70 STREET","COOPER AVENUE","INTERSECTION","QUEENS",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2023-06-21 00:00:00,"05 QUEENS",NA,"QUEENS",1017271,194951,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.701710617252,-73.8809082556859,"POINT (-73.88090825568588 40.70171061725204)",NA,NA,NA,NA
"77",57902713,2023-06-15 08:23:00,2023-06-20 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10459,"1024 WESTCHESTER AVENUE","WESTCHESTER AVENUE","SIMPSON ST","BEND","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and referred it to the Bureau of Water and Sewer Operations for further action.",2023-06-20 00:00:00,"02 BRONX",2027240134,"BRONX",1013937,239587,"ONLINE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8242366415388,-73.8927353407694,"POINT (-73.8927353407694 40.82423664153876)",NA,NA,NA,NA
